"moth","wb","trial","lax_count","lba_count","lsa_count","ldvm_count","ldlm_count","rdlm_count","rdvm_count","rsa_count","rba_count","rax_count","lax1","lax2","lax3","lax4","lba1","lba2","lba3","lba4","lba5","lsa1","lsa2","lsa3","lsa4","ldvm1","ldvm2","ldvm3","ldvm4","ldlm1","ldlm2","rdlm1","rdlm2","rdvm1","rdvm2","rdvm3","rsa1","rsa2","rsa3","rsa4","rba1","rba2","rba3","rba4","rax1","rax2","rax3","rax4"
"2024_11_01",1117,"pre",1,1,1,1,1,1,1,1,1,0,0.5835294117647059,NA,NA,NA,0.3976470588235294,NA,NA,NA,NA,0.5058823529411764,NA,NA,NA,-0.2164623543731525,NA,NA,NA,0.40941176470588236,NA,0.3176470588235294,NA,-0.26116653625456443,NA,NA,0.7435294117647059,NA,NA,NA,-0.2941064597461311,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1118,"pre",1,0,1,2,1,1,1,1,0,1,0.26697892271662765,NA,NA,NA,NA,NA,NA,NA,NA,0.5035128805620609,NA,NA,NA,-0.19438152831225947,0.3395784543325527,NA,NA,0.4215456674473068,NA,0.3091334894613583,NA,-0.2295107201759209,NA,NA,0.765807962529274,NA,NA,NA,NA,NA,NA,NA,0.702576112412178,NA,NA,NA
"2024_11_01",1119,"pre",1,0,1,2,1,1,1,1,1,0,0.43356643356643354,NA,NA,NA,NA,NA,NA,NA,NA,0.5268065268065268,NA,NA,NA,-0.21445455040575143,0.34032634032634035,NA,NA,0.4149184149184149,NA,0.3123543123543124,NA,-0.2517509939545776,NA,NA,0.7505827505827506,NA,NA,NA,-0.29604052066880887,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1120,"pre",3,0,1,1,1,1,1,1,0,1,0.2523364485981308,0.544392523364486,0.8271028037383178,NA,NA,NA,NA,NA,NA,0.530373831775701,NA,NA,NA,-0.23130715438407745,NA,NA,NA,0.411214953271028,NA,0.3411214953271028,NA,-0.26635369292711947,NA,NA,0.7850467289719626,NA,NA,NA,NA,NA,NA,NA,0.6869158878504673,NA,NA,NA
"2024_11_01",1121,"pre",2,0,1,1,1,1,1,1,1,0,0.2116279069767442,0.4813953488372093,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,-0.2093045948348764,NA,NA,NA,0.4,NA,0.30465116279069765,NA,-0.24418869397402274,NA,NA,0.7348837209302326,NA,NA,NA,-0.3116312856430384,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1122,"pre",2,0,1,1,2,1,1,1,0,0,0.28433734939759037,0.5831325301204819,NA,NA,NA,NA,NA,NA,NA,0.4867469879518072,NA,NA,NA,-0.24335308586762075,NA,NA,NA,-0.06505478533094809,0.40963855421686746,0.3108433734939759,NA,-0.29636068872987475,NA,NA,0.744578313253012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1123,"pre",1,0,1,1,1,1,1,1,0,0,0.26634382566585957,NA,NA,NA,NA,NA,NA,NA,NA,0.5278450363196125,NA,NA,NA,-0.23002153541703046,NA,NA,NA,0.42857142857142855,NA,0.36803874092009686,NA,-0.2929747977416914,NA,NA,0.8111380145278451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1124,"pre",1,1,1,2,1,1,1,1,0,1,0.34451901565995524,NA,NA,NA,-0.06488887928052567,NA,NA,NA,NA,0.5279642058165548,NA,NA,NA,-0.19019154271878244,0.39149888143176736,NA,NA,0.46308724832214765,NA,0.3534675615212528,NA,-0.21032947077135938,NA,NA,0.7897091722595079,NA,NA,NA,NA,NA,NA,NA,0.7181208053691275,NA,NA,NA
"2024_11_01",1129,"pre",1,0,1,1,1,1,1,1,2,2,0.6915887850467289,NA,NA,NA,NA,NA,NA,NA,NA,0.5116822429906542,NA,NA,NA,-0.20794620090394744,NA,NA,NA,0.40654205607476634,NA,0.3294392523364486,NA,-0.25233921008568905,NA,NA,0.7733644859813084,NA,NA,NA,-0.2126191492388675,0.02102803738317757,NA,NA,0.018691588785046728,0.735981308411215,NA,NA
"2024_11_01",1130,"pre",1,2,1,1,1,1,1,1,2,2,0.2,NA,NA,NA,-0.15814124943079566,0.3930232558139535,NA,NA,NA,0.5162790697674419,NA,NA,NA,-0.223258234490535,NA,NA,NA,0.4046511627906977,NA,0.3395348837209302,NA,-0.2534911204111282,NA,NA,0.7813953488372093,NA,NA,NA,-0.2627935468482338,0.027906976744186046,NA,NA,0.7232558139534884,0.9813953488372092,NA,NA
"2024_11_01",1131,"pre",1,0,1,1,1,1,1,1,2,1,0.2635294117647059,NA,NA,NA,NA,NA,NA,NA,NA,0.5458823529411765,NA,NA,NA,-0.23528769516322745,NA,NA,NA,0.40705882352941175,NA,0.3788235294117647,NA,-0.27528660334097615,NA,NA,0.8188235294117647,NA,NA,NA,-0.2799923572442406,-0.016470138661425986,NA,NA,0.7694117647058824,NA,NA,NA
"2024_11_01",1132,"pre",1,0,1,1,2,1,1,1,2,2,0.2557077625570776,NA,NA,NA,NA,NA,NA,NA,NA,0.5228310502283106,NA,NA,NA,-0.21234356157041412,NA,NA,NA,-0.015982848720353736,0.4155251141552511,0.3493150684931507,NA,-0.2374594667023986,NA,NA,0.7990867579908676,NA,NA,NA,-0.22375988208495248,0.07534246575342465,NA,NA,0.07534246575342465,0.723744292237443,NA,NA
"2024_11_01",1133,"pre",1,0,1,1,1,1,1,1,1,1,0.2488479262672811,NA,NA,NA,NA,NA,NA,NA,NA,0.5161290322580645,NA,NA,NA,-0.19815252191255978,NA,NA,NA,0.3986175115207373,NA,0.33410138248847926,NA,-0.24884270193670283,NA,NA,0.728110599078341,NA,NA,NA,-0.2787959901327875,NA,NA,NA,0.7096774193548387,NA,NA,NA
"2024_11_01",1134,"pre",1,0,1,1,1,1,1,1,1,0,0.27674418604651163,NA,NA,NA,NA,NA,NA,NA,NA,0.5162790697674419,NA,NA,NA,-0.22092550814203377,NA,NA,NA,0.4186046511627907,NA,0.3395348837209302,NA,-0.24418082478856368,NA,NA,0.7558139534883721,NA,NA,NA,-0.2930169897462764,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1135,"pre",1,1,1,1,1,1,1,1,0,1,0.29596412556053814,NA,NA,NA,0.4260089686098655,NA,NA,NA,NA,0.5179372197309418,NA,NA,NA,-0.18387180687789403,NA,NA,NA,0.4304932735426009,NA,0.336322869955157,NA,-0.23768794547630195,NA,NA,0.7802690582959642,NA,NA,NA,NA,NA,NA,NA,0.6883408071748879,NA,NA,NA
"2024_11_01",1137,"pre",1,0,1,0,2,1,1,1,1,2,0.7081447963800905,NA,NA,NA,NA,NA,NA,NA,NA,0.4592760180995475,NA,NA,NA,NA,NA,NA,NA,-0.19456137101900464,0.4004524886877828,0.3257918552036199,NA,-0.27600566586416947,NA,NA,0.7579185520361991,NA,NA,NA,-0.40948381574930054,NA,NA,NA,0.6289592760180995,0.9705882352941176,NA,NA
"2024_11_01",1138,"pre",1,0,1,1,1,1,1,1,2,1,0.8379629629629629,NA,NA,NA,NA,NA,NA,NA,NA,0.4861111111111111,NA,NA,NA,-0.23609877420500966,NA,NA,NA,0.4074074074074074,NA,0.36574074074074076,NA,-0.26850448831157975,NA,NA,0.7361111111111112,NA,NA,NA,-0.37960979381981963,-0.032405714106569915,NA,NA,0.9930555555555556,NA,NA,NA
"2024_11_01",1139,"pre",1,0,1,0,2,1,1,1,2,2,0.2620689655172414,NA,NA,NA,NA,NA,NA,NA,NA,0.4850574712643678,NA,NA,NA,NA,NA,NA,NA,-0.1885087495752633,0.4045977011494253,0.3471264367816092,NA,-0.2781653499830105,NA,NA,0.7839080459770115,NA,NA,NA,-0.321844206591913,-0.009195548759769027,NA,NA,0.6988505747126437,0.9724137931034482,NA,NA
"2024_11_01",1140,"pre",1,0,1,1,1,1,1,1,2,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,0.5272727272727272,NA,NA,NA,-0.20455078583157402,NA,NA,NA,0.425,NA,0.38181818181818183,NA,-0.2522793025256079,NA,NA,0.7772727272727272,NA,NA,NA,-0.2977350327104022,-0.02727343811087659,NA,NA,0.7204545454545455,NA,NA,NA
"2024_11_01",1141,"pre",1,1,1,1,1,1,1,1,2,1,0.2700228832951945,NA,NA,NA,-0.2036581569115816,NA,NA,NA,NA,0.5377574370709383,NA,NA,NA,-0.2036581569115816,NA,NA,NA,0.40503432494279173,NA,0.34324942791762014,NA,-0.2517123287671233,NA,NA,0.7711670480549199,NA,NA,NA,-0.28146014943960146,0.020594965675057208,NA,NA,0.020594965675057208,NA,NA,NA
"2024_11_01",1142,"pre",2,0,2,1,1,1,1,2,1,1,0.27539503386004516,0.5643340857787811,NA,NA,NA,NA,NA,NA,NA,-0.07223699672212251,0.5169300225733634,NA,NA,-0.1918795225431381,NA,NA,NA,0.42437923250564336,NA,0.34085778781038373,NA,-0.24605727008472994,NA,NA,-0.006772218442698942,0.7742663656884876,NA,NA,0.03160270880361174,NA,NA,NA,0.029345372460496615,NA,NA,NA
"2024_11_01",1144,"pre",1,0,1,1,1,1,1,1,1,1,0.5584112149532711,NA,NA,NA,NA,NA,NA,NA,NA,0.4929906542056075,NA,NA,NA,-0.21493960584869679,NA,NA,NA,0.3878504672897196,NA,0.31542056074766356,NA,-0.28502860775588046,NA,NA,0.6985981308411215,NA,NA,NA,-0.31773680864589954,NA,NA,NA,0.705607476635514,NA,NA,NA
"2024_11_01",1146,"pre",2,2,1,1,2,1,1,1,1,1,0.2700228832951945,0.631578947368421,NA,NA,-0.24484871178789486,0.38672768878718533,NA,NA,NA,0.4759725400457666,NA,NA,NA,-0.24713701750553876,NA,NA,NA,-0.07551408868224792,0.39816933638443935,0.32494279176201374,NA,-0.260866851811402,NA,NA,0.7368421052631579,NA,NA,NA,-0.38214705484652745,NA,NA,NA,0.6361556064073226,NA,NA,NA
"2024_11_01",1149,"pre",2,1,1,1,1,1,1,1,1,1,0.26146788990825687,0.5871559633027523,NA,NA,-0.11009348856627961,NA,NA,NA,NA,0.48623853211009177,NA,NA,NA,-0.20871890540690513,NA,NA,NA,0.38990825688073394,NA,0.3119266055045872,NA,-0.25000396361926,NA,NA,0.6720183486238532,NA,NA,NA,-0.3600974521855396,NA,NA,NA,0.694954128440367,NA,NA,NA
"2024_11_01",1150,"pre",1,0,1,1,1,1,1,1,1,0,0.2617924528301887,NA,NA,NA,NA,NA,NA,NA,NA,0.4740566037735849,NA,NA,NA,-0.231117107393416,NA,NA,NA,0.3867924528301887,NA,0.3419811320754717,NA,-0.3018672423097679,NA,NA,0.75,NA,NA,NA,-0.31365893146249324,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1151,"pre",1,0,1,0,1,1,1,1,1,1,0.2953020134228188,NA,NA,NA,NA,NA,NA,NA,NA,0.48322147651006714,NA,NA,NA,NA,NA,NA,NA,0.3982102908277405,NA,0.3087248322147651,NA,-0.24163999326145558,NA,NA,0.7427293064876958,NA,NA,NA,-0.2998125842318059,NA,NA,NA,0.6152125279642058,NA,NA,NA
"2024_11_01",1152,"pre",1,0,1,1,1,1,1,1,1,1,0.28832951945080093,NA,NA,NA,NA,NA,NA,NA,NA,0.4691075514874142,NA,NA,NA,-0.22882126403317918,NA,NA,NA,0.39816933638443935,NA,0.30663615560640733,NA,-0.27687372948014666,NA,NA,0.7345537757437071,NA,NA,NA,-0.3935725741370681,NA,NA,NA,0.5926773455377574,NA,NA,NA
"2024_11_01",1153,"pre",1,1,1,1,1,1,1,1,1,0,0.23459715639810427,NA,NA,NA,-0.26064235519418333,NA,NA,NA,NA,0.4834123222748815,NA,NA,NA,-0.2511644513689404,NA,NA,NA,0.3767772511848341,NA,0.3033175355450237,NA,-0.2795981628446696,NA,NA,0.7156398104265402,NA,NA,NA,-0.4241361961796258,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1154,"pre",2,1,1,1,1,1,1,1,0,1,0.2585812356979405,0.528604118993135,NA,NA,0.37299771167048057,NA,NA,NA,NA,0.4988558352402746,NA,NA,NA,-0.21054340063623975,NA,NA,NA,0.39816933638443935,NA,0.30892448512585813,NA,-0.27919885736544825,NA,NA,0.7322654462242563,NA,NA,NA,NA,NA,NA,NA,0.7070938215102975,NA,NA,NA
"2024_11_01",1155,"pre",1,0,1,2,1,1,1,1,1,0,0.2318181818181818,NA,NA,NA,NA,NA,NA,NA,NA,0.5068181818181818,NA,NA,NA,-0.2113669266333536,0.31136363636363634,NA,NA,0.38181818181818183,NA,0.29545454545454547,NA,-0.27500428088855683,NA,NA,0.75,NA,NA,NA,-0.2909136194523575,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1156,"pre",1,0,1,1,1,1,1,1,1,0,0.22802850356294538,NA,NA,NA,NA,NA,NA,NA,NA,0.503562945368171,NA,NA,NA,-0.2541307626023266,NA,NA,NA,0.39667458432304037,NA,0.3016627078384798,NA,-0.2850064627315812,NA,NA,0.7505938242280285,NA,NA,NA,-0.349132916846187,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1157,"pre",1,0,1,1,1,1,1,1,0,1,0.26450116009280744,NA,NA,NA,NA,NA,NA,NA,NA,0.4988399071925754,NA,NA,NA,-0.23435163191695257,NA,NA,NA,0.4037122969837587,NA,0.31322505800464034,NA,-0.26451570335180785,NA,NA,0.7935034802784223,NA,NA,NA,NA,NA,NA,NA,0.6890951276102089,NA,NA,NA
"2024_11_01",1158,"pre",1,1,1,1,1,1,1,1,1,1,0.30180180180180183,NA,NA,NA,0.49324324324324326,NA,NA,NA,NA,0.4864864864864865,NA,NA,NA,-0.19370682238848763,NA,NA,NA,0.4166666666666667,NA,0.3108108108108108,NA,-0.2229880862379102,NA,NA,0.777027027027027,NA,NA,NA,-0.30182225814020175,NA,NA,NA,0.6441441441441441,NA,NA,NA
"2024_11_01",1159,"pre",1,0,2,1,1,1,1,1,1,0,0.24129930394431554,NA,NA,NA,NA,NA,NA,NA,NA,0.48491879350348027,0.7842227378190255,NA,NA,-0.23200283616950287,NA,NA,NA,0.39211136890951276,NA,0.3039443155452436,NA,-0.26216320487153816,NA,NA,0.7424593967517401,NA,NA,NA,-0.3665644811478145,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1160,"pre",1,0,1,1,1,1,1,1,0,0,0.23515439429928742,NA,NA,NA,NA,NA,NA,NA,NA,0.4845605700712589,NA,NA,NA,-0.2375166316622866,NA,NA,NA,0.3752969121140142,NA,0.2826603325415677,NA,-0.2897702906279896,NA,NA,0.6959619952494062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1161,"pre",1,0,1,1,1,1,1,1,0,0,0.19047619047619047,NA,NA,NA,NA,NA,NA,NA,NA,0.48333333333333334,NA,NA,NA,-0.2619032842288184,NA,NA,NA,0.37857142857142856,NA,0.30952380952380953,NA,-0.31190300212704747,NA,NA,0.7142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1162,"pre",1,1,1,2,1,1,1,1,0,1,0.22760290556900725,NA,NA,NA,-0.23243616287094546,NA,NA,NA,NA,0.5181598062953995,NA,NA,NA,-0.24696342305037955,0.3268765133171913,NA,NA,0.4019370460048426,NA,0.3099273607748184,NA,-0.2978088336783989,NA,NA,0.7554479418886199,NA,NA,NA,NA,NA,NA,NA,0.6755447941888619,NA,NA,NA
"2024_11_01",1163,"pre",1,0,1,1,1,1,1,1,1,0,0.22429906542056074,NA,NA,NA,NA,NA,NA,NA,NA,0.5093457943925234,NA,NA,NA,-0.2313279940398584,NA,NA,NA,0.39485981308411217,NA,0.31542056074766356,NA,-0.25936775089317465,NA,NA,0.7476635514018691,NA,NA,NA,-0.31311061819536407,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1164,"pre",1,0,1,1,1,1,1,1,0,0,0.21728971962616822,NA,NA,NA,NA,NA,NA,NA,NA,0.5023364485981309,NA,NA,NA,-0.22663551401869172,NA,NA,NA,0.38317757009345793,NA,0.29906542056074764,NA,-0.264018691588785,NA,NA,0.7219626168224299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1165,"pre",1,1,1,1,1,1,1,1,0,1,0.23095238095238096,NA,NA,NA,-0.21903789375541108,NA,NA,NA,NA,0.4738095238095238,NA,NA,NA,-0.23570382045419228,NA,NA,NA,0.36904761904761907,NA,0.27380952380952384,NA,-0.27855906053677265,NA,NA,0.6952380952380952,NA,NA,NA,NA,NA,NA,NA,0.669047619047619,NA,NA,NA
"2024_11_01",1166,"pre",1,0,1,1,1,1,1,1,1,0,0.26520681265206814,NA,NA,NA,NA,NA,NA,NA,NA,0.4768856447688564,NA,NA,NA,-0.25789412852519655,NA,NA,NA,0.36982968369829683,NA,0.2944038929440389,NA,-0.32601710587147475,NA,NA,0.7420924574209246,NA,NA,NA,-0.33818192325473884,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1168,"pre",1,0,3,2,1,1,1,1,1,1,0.30205949656750575,NA,NA,NA,NA,NA,NA,NA,NA,-0.050350223877288595,0.5263157894736842,0.8215102974828375,NA,-0.18309172319014064,0.34096109839816935,NA,NA,0.4233409610983982,NA,0.34096109839816935,NA,-0.22428736090792212,NA,NA,0.7231121281464531,NA,NA,NA,-0.2906581105643481,NA,NA,NA,0.6796338672768879,NA,NA,NA
"2024_11_01",1169,"pre",1,2,2,1,1,1,1,1,1,1,0.2930648769574944,NA,NA,NA,-0.01118625367767236,0.39373601789709173,NA,NA,NA,0.4809843400447427,0.8299776286353467,NA,NA,-0.19687806472703492,NA,NA,NA,0.4004474272930649,NA,0.30201342281879195,NA,-0.22148782281791443,NA,NA,0.796420581655481,NA,NA,NA,-0.31321510297482835,NA,NA,NA,0.5950782997762863,NA,NA,NA
"2024_11_01",1170,"pre",1,0,2,1,1,1,1,1,1,1,0.6141552511415526,NA,NA,NA,NA,NA,NA,NA,NA,0.4863013698630137,0.8881278538812786,NA,NA,-0.22145103015293038,NA,NA,NA,0.3949771689497717,NA,0.2762557077625571,NA,-0.24428103326147985,NA,NA,0.7671232876712328,NA,NA,NA,-0.4155060565756015,NA,NA,NA,0.589041095890411,NA,NA,NA
"2024_11_01",1173,"pre",2,1,1,1,1,1,1,1,1,0,0.3856812933025404,0.6859122401847575,NA,NA,-0.19861858571535984,NA,NA,NA,NA,0.5173210161662818,NA,NA,NA,-0.19861858571535984,NA,NA,NA,0.3995381062355658,NA,0.3071593533487298,NA,-0.23557088073217106,NA,NA,0.7228637413394919,NA,NA,NA,-0.2979278785730399,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1174,"pre",2,1,1,1,1,1,1,1,0,0,0.24193548387096775,0.5414746543778802,NA,NA,-0.23041596984417714,NA,NA,NA,NA,0.4838709677419355,NA,NA,NA,-0.23041596984417714,NA,NA,NA,0.3778801843317972,NA,0.315668202764977,NA,-0.29954076079743036,NA,NA,0.7050691244239631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1176,"pre",1,0,1,1,1,1,1,1,1,1,0.30403800475059384,NA,NA,NA,NA,NA,NA,NA,NA,0.5106888361045131,NA,NA,NA,-0.22091404776146875,NA,NA,NA,0.41330166270783847,NA,0.33016627078384797,NA,-0.2636716053927208,NA,NA,0.7600950118764845,NA,NA,NA,-0.3373096213132103,NA,NA,NA,0.7149643705463183,NA,NA,NA
"2024_11_01",1177,"pre",2,0,1,2,1,1,1,1,1,1,0.31880733944954126,0.5940366972477065,NA,NA,NA,NA,NA,NA,NA,0.49311926605504586,NA,NA,NA,-0.19955755338982584,0.34174311926605505,NA,NA,0.41284403669724773,NA,0.3073394495412844,NA,-0.24084532305668652,NA,NA,0.7660550458715596,NA,NA,NA,-0.2775455627605624,NA,NA,NA,0.6903669724770642,NA,NA,NA
"2024_11_01",1178,"pre",2,1,1,2,1,1,1,1,1,1,0.296875,0.5446428571428571,NA,NA,0.40401785714285715,NA,NA,NA,NA,0.5178571428571429,NA,NA,NA,-0.18974377311456656,0.35714285714285715,NA,NA,0.4263392857142857,NA,0.328125,NA,-0.23662164647228295,NA,NA,0.7611607142857143,NA,NA,NA,-0.29912547761590497,NA,NA,NA,0.6004464285714286,NA,NA,NA
"2024_11_01",1185,"pre",1,0,1,1,1,1,1,1,1,1,0.43537414965986393,NA,NA,NA,NA,NA,NA,NA,NA,0.4603174603174603,NA,NA,NA,-0.23583009513600425,NA,NA,NA,0.3832199546485261,NA,0.30158730158730157,NA,-0.2698440511652356,NA,NA,0.746031746031746,NA,NA,NA,-0.4444490254486234,NA,NA,NA,0.5147392290249433,NA,NA,NA
"2024_11_01",1186,"pre",1,1,1,1,1,1,1,1,1,1,0.5720823798627003,NA,NA,NA,0.38215102974828374,NA,NA,NA,NA,0.4622425629290618,NA,NA,NA,-0.24713447022644686,NA,NA,NA,0.38672768878718533,NA,0.3157894736842105,NA,-0.2837469843340685,NA,NA,0.7574370709382151,NA,NA,NA,-0.48969237618944084,NA,NA,NA,0.540045766590389,NA,NA,NA
"2024_11_01",1189,"pre",1,0,1,1,1,1,1,1,1,1,0.2702078521939954,NA,NA,NA,NA,NA,NA,NA,NA,0.4618937644341801,NA,NA,NA,-0.24709905758292852,NA,NA,NA,0.3741339491916859,NA,0.2979214780600462,NA,-0.2909764603312991,NA,NA,0.7228637413394919,NA,NA,NA,-0.43184601652343585,NA,NA,NA,0.5750577367205543,NA,NA,NA
"2024_11_01",1191,"pre",1,0,1,1,1,1,1,2,1,2,0.2995391705069124,NA,NA,NA,NA,NA,NA,NA,NA,0.4631336405529954,NA,NA,NA,-0.2304196738839883,NA,NA,NA,0.38940092165898615,NA,0.3087557603686636,NA,-0.28341619887730557,NA,NA,-0.0691259021651965,0.7258064516129032,NA,NA,-0.43318898690189794,NA,NA,NA,0.5990783410138248,0.9746543778801844,NA,NA
"2024_11_01",1192,"pre",2,2,1,0,2,1,1,1,2,1,0.2638888888888889,0.5,NA,NA,-0.2384233884271134,0.375,NA,NA,NA,0.4652777777777778,NA,NA,NA,NA,NA,NA,NA,-0.19444237502793724,0.37962962962962965,0.3194444444444444,NA,-0.2893487723630017,NA,NA,0.7060185185185185,NA,NA,NA,-0.4050882813082023,-0.025462691967944127,NA,NA,0.6319444444444444,NA,NA,NA
"2024_11_01",1193,"pre",1,0,1,0,1,1,1,1,1,2,0.2926267281105991,NA,NA,NA,NA,NA,NA,NA,NA,0.46774193548387094,NA,NA,NA,NA,NA,NA,NA,0.3824884792626728,NA,0.34101382488479265,NA,-0.27880481055768414,NA,NA,0.6820276497695853,NA,NA,NA,-0.36866751809280546,NA,NA,NA,0.5875576036866359,0.9861751152073732,NA,NA
"2024_11_01",1194,"pre",1,0,1,0,2,1,1,1,2,1,0.2926267281105991,NA,NA,NA,NA,NA,NA,NA,NA,0.4861751152073733,NA,NA,NA,NA,NA,NA,NA,-0.18663594470046088,0.37557603686635943,0.33640552995391704,NA,-0.28801843317972353,NA,NA,0.695852534562212,NA,NA,NA,-0.4124423963133641,-0.013824884792626703,NA,NA,0.7119815668202765,NA,NA,NA
"2024_11_01",1195,"pre",1,0,1,1,1,1,1,1,1,1,0.29638009049773756,NA,NA,NA,NA,NA,NA,NA,NA,0.47285067873303166,NA,NA,NA,-0.2443540585243054,NA,NA,NA,0.3778280542986425,NA,0.31447963800904977,NA,-0.26924197189252164,NA,NA,0.6968325791855203,NA,NA,NA,-0.28281719736609423,NA,NA,NA,0.6221719457013575,NA,NA,NA
"2024_11_01",1196,"pre",1,0,1,1,1,1,1,1,1,0,0.5827505827505828,NA,NA,NA,NA,NA,NA,NA,NA,0.4568764568764569,NA,NA,NA,-0.2563927180890245,NA,NA,NA,0.3706293706293706,NA,0.29603729603729606,NA,-0.282031989897927,NA,NA,0.7249417249417249,NA,NA,NA,-0.3939124487004104,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1197,"pre",1,0,1,1,1,1,1,1,1,1,0.29330254041570436,NA,NA,NA,NA,NA,NA,NA,NA,0.47575057736720555,NA,NA,NA,-0.23095184385506962,NA,NA,NA,0.3833718244803695,NA,0.2979214780600462,NA,-0.2771422126260835,NA,NA,0.7297921478060047,NA,NA,NA,-0.3140945076428947,NA,NA,NA,0.6420323325635104,NA,NA,NA
"2024_11_01",1198,"pre",2,0,1,1,1,1,1,1,1,1,0.2817551963048499,0.6374133949191686,NA,NA,NA,NA,NA,NA,NA,0.47575057736720555,NA,NA,NA,-0.2540415704387991,NA,NA,NA,0.394919168591224,NA,0.3210161662817552,NA,-0.28637413394919164,NA,NA,0.7598152424942263,NA,NA,NA,-0.3579676674364896,NA,NA,NA,0.6351039260969977,NA,NA,NA
"2024_11_01",1199,"pre",1,0,1,0,2,1,1,1,1,1,0.30699774266365687,NA,NA,NA,NA,NA,NA,NA,NA,0.4966139954853273,NA,NA,NA,NA,NA,NA,NA,-0.1851112082058965,0.3972911963882618,0.30699774266365687,NA,-0.25057736720554274,NA,NA,0.708803611738149,NA,NA,NA,-0.3589351476187504,NA,NA,NA,0.5620767494356659,NA,NA,NA
"2024_11_01",1200,"pre",1,1,1,0,2,1,1,1,1,1,0.3013698630136986,NA,NA,NA,-0.22830463242439983,NA,NA,NA,NA,0.4680365296803653,NA,NA,NA,NA,NA,NA,NA,-0.18492675226376393,0.3926940639269406,0.3013698630136986,NA,-0.27168251258503573,NA,NA,0.7374429223744292,NA,NA,NA,-0.44291098690333564,NA,NA,NA,0.6050228310502284,NA,NA,NA
"2024_11_01",1201,"pre",1,1,1,1,1,1,1,1,1,1,0.25462962962962965,NA,NA,NA,-0.23610364136796488,NA,NA,NA,NA,0.49074074074074076,NA,NA,NA,-0.23841838295000378,NA,NA,NA,0.38657407407407407,NA,0.3055555555555556,NA,-0.2893426977548588,NA,NA,0.7129629629629629,NA,NA,NA,-0.40045029369272467,NA,NA,NA,0.6620370370370371,NA,NA,NA
"2024_11_01",1202,"pre",2,1,1,1,1,1,1,1,1,0,0.2545871559633027,0.5275229357798165,NA,NA,0.36926605504587157,NA,NA,NA,NA,0.49311926605504586,NA,NA,NA,-0.23394991100940762,NA,NA,NA,0.3761467889908257,NA,0.2889908256880734,NA,-0.2821160691584032,NA,NA,0.6903669724770642,NA,NA,NA,-0.3348694804644461,NA,NA,NA,NA,NA,NA,NA
"2024_11_01",1203,"pre",1,0,1,0,2,1,1,1,0,1,0.5738095238095238,NA,NA,NA,NA,NA,NA,NA,NA,0.45476190476190476,NA,NA,NA,NA,NA,NA,NA,-0.20236331146897954,0.36904761904761907,0.2833333333333333,NA,-0.32616204319117864,NA,NA,0.719047619047619,NA,NA,NA,NA,NA,NA,NA,0.5833333333333334,NA,NA,NA
"2024_11_01",1204,"pre",1,1,1,1,1,1,1,1,1,1,0.5788235294117647,NA,NA,NA,-0.24471272076905873,NA,NA,NA,NA,0.48470588235294115,NA,NA,NA,-0.24235971383858712,NA,NA,NA,0.3905882352941176,NA,0.32941176470588235,NA,-0.28706684551754974,NA,NA,0.7294117647058823,NA,NA,NA,-0.4117762128325508,NA,NA,NA,0.6894117647058824,NA,NA,NA
"2024_11_01",1205,"pre",2,0,1,1,1,1,1,1,1,1,0.28604651162790695,0.5325581395348837,NA,NA,NA,NA,NA,NA,NA,0.4697674418604651,NA,NA,NA,-0.2116336836358674,NA,NA,NA,0.39767441860465114,NA,0.29534883720930233,NA,-0.2837286747645695,NA,NA,0.7255813953488373,NA,NA,NA,-0.3069851235157635,NA,NA,NA,0.6465116279069767,NA,NA,NA
