moth,wb,trial,lax_count,lba_count,lsa_count,ldvm_count,ldlm_count,rdlm_count,rdvm_count,rsa_count,rba_count,rax_count,lax1,lba1,lsa1,ldvm1,ldlm1,rdlm1,rdvm1,rsa1,rba1,rax1
2024_11_07,6502,0,1,2,2,2,1,1,1,3,2,1,0.6981566820276498,0.2534562211981567,0.0921658986175115,0.1105990783410138,0.2511520737327189,0.2534562211981567,0.5852534562211982,-0.0622078222633649,0.4723502304147465,0.5714285714285714
2024_11_07,6503,0,1,1,2,1,1,1,1,1,2,1,0.701123595505618,0.6943820224719102,0.2134831460674157,0.5775280898876405,0.249438202247191,0.2404494382022471,0.6202247191011236,0.3550561797752809,0.1820224719101123,0.6
2024_11_07,6504,0,1,1,2,1,1,1,1,3,2,1,0.6864988558352403,0.6796338672768879,0.1624713958810068,0.5675057208237986,0.2425629290617849,0.2311212814645309,0.6132723112128147,-0.0938176594325585,0.459954233409611,0.5926773455377574
2024_11_07,6505,0,1,2,2,1,1,1,1,2,2,1,0.5211581291759465,0.2360801781737193,0.1804008908685968,0.5723830734966593,0.2516703786191537,0.2405345211581291,0.6191536748329621,0.2939866369710467,0.1670378619153674,0.5991091314031181
2024_11_07,6506,0,1,2,2,2,1,1,2,1,3,1,0.5986238532110092,0.2293577981651376,0.1811926605504587,0.5573394495412844,0.2454128440366972,0.231651376146789,0.6215596330275229,0.305045871559633,-0.14219241334672,0.6169724770642202
2024_11_07,6507,0,1,2,2,1,1,1,1,2,2,1,0.6040723981900452,0.2420814479638009,0.2692307692307692,0.5633484162895928,0.255656108597285,0.2466063348416289,0.6561085972850679,0.3438914027149321,0.4751131221719457,0.6312217194570136
2024_11_07,6508,0,1,1,2,1,1,1,1,2,2,1,0.6085972850678733,0.6131221719457014,0.1561085972850678,0.5678733031674208,0.2579185520361991,0.248868778280543,0.6312217194570136,0.3619909502262443,0.4638009049773756,0.6108597285067874
2024_11_07,6509,0,1,1,2,1,1,1,1,1,2,1,0.6741573033707865,0.6696629213483146,0.2539325842696629,0.5595505617977528,0.2382022471910112,0.2292134831460674,0.597752808988764,0.3438202247191011,0.3842696629213483,0.5775280898876405
2024_11_07,6510,0,1,2,1,3,1,1,1,3,2,2,0.6789838337182448,0.2240184757505773,0.1547344110854503,0.2678983833718245,0.2355658198614318,0.2263279445727482,0.6143187066974596,-0.0854450370216953,0.418013856812933,-0.1939833272924972
2024_11_07,6511,0,1,2,2,1,1,1,1,2,2,1,0.6954545454545454,0.2204545454545454,0.0909090909090909,0.5818181818181818,0.2318181818181818,0.2204545454545454,0.6295454545454545,0.35,0.4045454545454545,0.6090909090909091
2024_11_07,6512,0,1,2,2,1,1,1,1,2,3,1,0.6839729119638827,0.2347629796839729,0.1038374717832957,0.5643340857787811,0.2460496613995485,0.237020316027088,0.6117381489841986,0.3386004514672686,-0.0902948402948403,0.5914221218961625
2024_11_07,6513,0,1,1,2,1,1,1,1,2,2,1,0.6860986547085202,0.679372197309417,0.2354260089686098,0.5650224215246636,0.2331838565022421,0.2286995515695067,0.6098654708520179,0.3340807174887892,0.4147982062780269,0.5896860986547086
2024_11_07,6514,0,1,2,3,1,1,1,1,2,2,2,0.694954128440367,0.2362385321100917,0.0825688073394495,0.5688073394495413,0.2477064220183486,0.2339449541284403,0.6146788990825688,0.3188073394495412,0.3990825688073394,-0.1880637448563893
2024_11_07,6515,0,1,1,2,2,1,1,1,2,2,1,0.5873015873015873,0.6870748299319728,0.1519274376417233,0.4376417233560091,0.2494331065759637,0.238095238095238,0.6099773242630385,0.3038548752834467,0.4353741496598639,0.6077097505668935
2024_11_07,6516,0,1,1,3,2,1,1,1,2,1,1,0.6948775055679287,0.6904231625835189,0.0801781737193764,0.5879732739420935,0.2449888641425389,0.2360801781737193,0.6146993318485523,0.3340757238307349,0.4476614699331848,0.5991091314031181
2024_11_07,6517,0,1,2,2,1,1,1,1,2,3,1,0.7152466367713004,0.226457399103139,0.0381165919282511,0.5560538116591929,0.2399103139013453,0.2331838565022421,0.6031390134529148,0.3026905829596412,-0.1950643488139191,0.5829596412556054
2024_11_07,6518,0,1,2,2,1,1,1,1,2,2,1,0.7168949771689498,0.228310502283105,0.1278538812785388,0.5388127853881278,0.2442922374429223,0.230593607305936,0.589041095890411,0.3333333333333333,0.4063926940639269,0.5684931506849316
2024_11_07,6519,0,1,1,3,1,1,1,1,2,2,1,0.7241379310344828,0.7172413793103448,0.0344827586206896,0.5517241379310345,0.2459770114942528,0.2390804597701149,0.5977011494252874,0.2758620689655172,0.4390804597701149,0.5770114942528736
2024_11_07,6520,0,1,1,2,1,1,1,1,2,2,1,0.7096774193548387,0.7027649769585254,0.0829493087557603,0.543778801843318,0.2534562211981567,0.2442396313364055,0.6013824884792627,0.2880184331797235,0.271889400921659,0.5829493087557603
2024_11_07,6521,0,1,1,2,1,1,1,1,2,2,1,0.7346938775510204,0.7278911564625851,0.1655328798185941,0.5691609977324263,0.2789115646258503,0.2653061224489796,0.6099773242630385,0.3469387755102041,0.4353741496598639,0.5918367346938775
2024_11_07,6522,0,1,1,4,2,1,1,1,1,1,1,0.7115839243498818,0.7044917257683215,-0.0520044495785736,0.4491725768321513,0.2624113475177305,0.2505910165484633,0.6052009456264775,0.3404255319148936,0.4373522458628842,0.5839243498817966
2024_11_07,6523,0,1,2,2,2,1,1,1,3,3,1,0.5919282511210763,0.2466367713004484,0.2488789237668161,0.1614349775784753,0.2645739910313901,0.2533632286995516,0.6345291479820628,-0.0919394333645369,-0.1681818903009821,0.6143497757847534
2024_11_07,6524,0,1,2,3,1,1,1,1,2,2,1,0.728735632183908,0.2206896551724138,0.0689655172413793,0.432183908045977,0.2344827586206896,0.2390804597701149,0.5839080459770115,0.3218390804597701,0.4390804597701149,0.5793103448275863
2024_11_07,6525,0,1,1,2,2,1,1,1,2,2,1,0.5747126436781609,0.7057471264367816,0.1793103448275862,0.5402298850574713,0.2528735632183908,0.2390804597701149,0.6022988505747127,0.3218390804597701,0.4137931034482758,0.5885057471264368
2024_11_07,6526,0,1,2,2,1,1,1,1,2,2,2,0.697986577181208,0.2192393736017897,0.2595078299776286,0.5659955257270693,0.2348993288590604,0.3087248322147651,0.6017897091722595,0.3131991051454139,0.3713646532438479,0.2304250559284116
2024_11_07,6527,0,1,2,2,1,1,1,1,2,2,1,0.6971830985915493,0.2253521126760563,0.0352112676056338,0.5563380281690141,0.2417840375586854,0.2347417840375587,0.5868544600938967,0.3380281690140845,0.4037558685446009,0.568075117370892
2024_11_07,6529,0,1,2,2,1,1,1,1,2,2,1,0.6063348416289592,0.248868778280543,0.2941176470588235,0.5656108597285068,0.2579185520361991,0.2171945701357466,0.6244343891402715,0.2850678733031674,0.420814479638009,0.6040723981900452
2024_11_07,6530,0,1,1,3,1,1,1,2,2,2,1,0.6877828054298643,0.6809954751131222,0.2828054298642534,0.5678733031674208,0.2466063348416289,0.1990950226244343,0.420814479638009,0.3665158371040724,0.4343891402714932,0.6018099547511312
2024_11_07,6531,0,1,2,2,1,1,1,1,2,2,1,0.6935483870967742,0.2373271889400921,0.3294930875576037,0.5737327188940092,0.2534562211981567,0.347926267281106,0.6244239631336406,0.3179723502304147,0.4147465437788018,0.6013824884792627
2024_11_07,6532,0,1,2,3,1,1,1,1,1,1,2,0.7022727272727273,0.2386363636363636,0.1568181818181818,0.5659090909090909,0.2477272727272727,0.2522727272727272,0.6113636363636363,0.3,0.7363636363636363,0.25
2024_11_07,6533,0,1,2,1,2,1,1,1,2,2,1,0.7060185185185185,0.2546296296296296,0.3611111111111111,0.2361111111111111,0.2731481481481481,0.261574074074074,0.4143518518518518,0.3449074074074074,0.4328703703703703,0.6087962962962963
2024_11_07,6534,0,1,2,1,1,1,1,1,2,2,1,0.6177777777777778,0.2377777777777777,0.3911111111111111,0.5733333333333334,0.2511111111111111,0.2666666666666666,0.62,0.3444444444444444,0.4466666666666666,0.6
2024_11_07,6535,0,1,2,2,2,1,1,1,2,2,1,0.6821345707656613,0.2273781902552204,0.1044083526682134,0.5661252900232019,0.2366589327146171,0.2018561484918793,0.6125290023201856,0.3944315545243619,0.4037122969837587,0.5939675174013921
2024_11_07,6536,0,1,1,1,2,1,1,1,1,1,1,0.6159250585480094,0.6159250585480094,0.3676814988290398,0.5737704918032787,0.2459016393442623,0.2529274004683841,0.6182669789227166,0.405152224824356,0.4590163934426229,0.5995316159250585
2024_11_07,6537,0,1,2,3,1,1,1,1,3,3,1,0.6856492027334852,0.2369020501138952,-0.0728975942090695,0.6104783599088838,0.2505694760820046,0.2095671981776765,0.642369020501139,-0.0432829465616351,-0.1549073876942729,0.6195899772209568
2024_11_07,6538,0,1,2,3,1,1,1,1,2,1,1,0.6935123042505593,0.2572706935123042,0.3333333333333333,0.5906040268456376,0.2572706935123042,0.2170022371364653,0.6420581655480985,0.3646532438478747,0.680089485458613,0.6219239373601789
2024_11_07,6539,0,1,2,2,3,1,1,1,2,2,1,0.6614349775784754,0.2219730941704036,0.2219730941704036,0.0336322869955156,0.2376681614349775,0.1928251121076233,0.6143497757847534,0.3452914798206278,0.4304932735426009,0.5964125560538116
2024_11_07,6540,0,1,2,3,1,1,1,1,2,2,1,0.6814988290398126,0.2248243559718969,0.180327868852459,0.5573770491803278,0.243559718969555,0.2365339578454332,0.5971896955503513,0.3747072599531616,0.4402810304449648,0.5784543325526932
2024_11_07,6541,0,1,2,1,1,1,1,1,1,2,1,0.7172897196261683,0.2289719626168224,0.2827102803738318,0.5841121495327103,0.2476635514018691,0.2429906542056074,0.6308411214953271,0.338785046728972,0.4018691588785046,0.6144859813084113
2024_11_07,6542,0,1,2,2,2,1,1,1,2,2,1,0.6757990867579908,0.2511415525114155,-0.0045664530687841,0.5662100456621004,0.2579908675799087,0.2625570776255708,0.6073059360730594,0.3356164383561644,0.45662100456621,0.589041095890411
2024_11_07,6543,0,1,2,2,2,1,1,2,1,2,1,0.668918918918919,0.2432432432432432,0.2702702702702703,0.5765765765765766,0.2432432432432432,0.2522522522522522,0.6238738738738738,0.3536036036036036,0.4369369369369369,0.6058558558558559
2024_11_07,6544,0,1,1,2,1,1,1,1,2,2,2,0.6703296703296703,0.6637362637362637,0.2373626373626373,0.5560439560439561,0.2351648351648351,0.2351648351648351,0.6065934065934065,0.3032967032967033,0.4747252747252747,-0.1538545124071441
2024_11_07,6545,0,1,2,1,1,1,1,1,2,2,1,0.6568848758465011,0.2212189616252821,0.3318284424379232,0.5553047404063205,0.2257336343115124,0.2325056433408578,0.600451467268623,0.291196388261851,0.4243792325056433,0.582392776523702
2024_11_07,6546,0,1,1,2,1,1,1,1,2,1,1,0.6517857142857143,0.6450892857142857,0.2321428571428571,0.5424107142857143,0.234375,0.2232142857142857,0.5982142857142857,0.2834821428571428,0.6361607142857143,0.578125
2024_11_07,6547,0,1,2,2,1,1,1,1,2,2,1,0.6558139534883721,0.1930232558139535,0.0767441860465116,0.541860465116279,0.2093023255813953,0.2,0.5953488372093023,0.3255813953488372,0.4069767441860465,0.5744186046511628
2024_11_07,6548,0,1,2,2,2,1,1,1,1,2,1,0.6789838337182448,0.2101616628175519,0.23094688221709,0.5612009237875288,0.2240184757505773,0.1801385681293302,0.6096997690531177,0.2540415704387991,0.4595842956120092,0.5912240184757506
2024_11_07,6549,0,1,2,2,1,1,1,1,3,2,1,0.6558891454965358,0.2147806004618937,0.161662817551963,0.5496535796766744,0.23094688221709,0.2217090069284064,0.6004618937644342,0.0277136258660508,0.4018475750577367,0.5750577367205543
2024_11_07,6550,0,1,1,1,2,1,1,1,2,2,1,0.6697892271662763,0.6651053864168618,0.243559718969555,0.5620608899297423,0.2318501170960187,0.234192037470726,0.6042154566744731,0.2084309133489461,0.4519906323185012,0.5831381733021077
2024_11_07,6551,0,1,2,2,2,1,1,1,2,2,1,0.6769911504424779,0.2323008849557522,0.2057522123893805,0.5553097345132744,0.2411504424778761,0.2278761061946902,0.6017699115044248,0.2876106194690265,0.4756637168141593,0.581858407079646
2024_11_07,6552,0,1,2,3,1,1,1,1,2,2,1,0.6832579185520362,0.2194570135746606,0.0316742081447963,0.5294117647058824,0.2352941176470588,0.2262443438914027,0.579185520361991,0.3212669683257919,0.4298642533936652,0.5588235294117647
2024_11_07,6553,0,1,2,2,2,1,1,2,2,2,1,0.6689655172413793,0.2091954022988505,0.1310344827586207,0.4229885057471264,0.2229885057471264,0.1816091954022988,0.193103448275862,0.3034482758620689,0.4,0.5701149425287356
2024_11_07,6554,0,1,1,2,1,1,1,1,2,2,1,0.697841726618705,0.6906474820143885,0.079136690647482,0.5851318944844125,0.2398081534772182,0.2326139088729016,0.6282973621103117,0.2877697841726618,0.4460431654676259,0.6067146282973621
2024_11_07,6555,0,1,2,2,2,1,1,1,1,2,1,0.6734234234234234,0.240990990990991,0.3423423423423423,0.5563063063063063,0.2454954954954954,0.25,0.5968468468468469,0.3445945945945945,0.4301801801801801,0.581081081081081
2024_11_07,6556,0,1,2,1,1,1,1,1,3,2,3,0.672093023255814,0.2232558139534883,0.3465116279069767,0.5697674418604651,0.2395348837209302,0.3093023255813953,0.6023255813953489,0.0395348837209302,0.4325581395348837,-0.1976599569406995
2024_11_07,6557,0,1,2,2,2,1,1,1,1,2,1,0.6876456876456877,0.2191142191142191,0.2564102564102564,0.337995337995338,0.2377622377622377,0.2307692307692307,0.6317016317016317,0.2983682983682983,0.3776223776223776,0.6083916083916084
2024_11_07,6558,0,1,2,2,2,1,1,1,3,2,1,0.6797235023041475,0.2304147465437788,0.2788018433179723,0.0875576036866359,0.2442396313364055,0.2511520737327189,0.631336405529954,0.0529953917050691,0.4400921658986175,0.6082949308755761
2024_11_07,6559,0,1,1,2,2,1,1,1,2,2,1,0.6827586206896552,0.6758620689655173,0.2758620689655172,0.5563218390804597,0.2390804597701149,0.2850574712643678,0.6045977011494252,0.3241379310344827,0.464367816091954,0.5839080459770115
2024_11_07,6560,0,1,1,2,2,1,1,1,2,2,1,0.6776470588235294,0.668235294117647,0.3341176470588235,0.2164705882352941,0.2470588235294117,0.2376470588235294,0.6258823529411764,0.2847058823529412,0.4705882352941176,0.6047058823529412
2024_11_07,6561,0,1,1,2,1,1,1,1,2,2,2,0.6872146118721462,0.680365296803653,0.3447488584474886,0.5730593607305936,0.2488584474885844,0.2534246575342466,0.6187214611872146,0.3675799086757991,0.4520547945205479,-0.1324293179686452
2024_11_07,6562,0,1,1,2,1,1,1,1,1,2,1,0.7004504504504504,0.6914414414414415,0.3400900900900901,0.5720720720720721,0.240990990990991,0.2454954954954954,0.6148648648648649,0.3265765765765765,0.4301801801801801,0.5945945945945946
2024_11_07,6563,0,1,2,1,2,1,1,1,3,2,1,0.6872146118721462,0.2237442922374429,0.3698630136986301,0.5593607305936074,0.2374429223744292,0.228310502283105,0.6027397260273972,-0.0616419380656283,0.4611872146118721,0.5844748858447488
2024_11_07,6564,0,1,2,1,2,1,1,1,2,2,1,0.6574712643678161,0.2229885057471264,0.3586206896551724,0.4459770114942529,0.2229885057471264,0.1862068965517241,0.6,0.3333333333333333,0.432183908045977,0.5793103448275863
2024_11_07,6565,0,1,1,1,3,1,1,1,2,2,1,0.647196261682243,0.6401869158878505,0.4182242990654206,0.1845794392523364,0.2289719626168224,0.1845794392523364,0.6074766355140186,0.3621495327102804,0.4065420560747663,0.5887850467289719
2024_11_07,6566,0,1,2,1,2,1,1,1,2,2,1,0.6611374407582938,0.2180094786729857,0.3981042654028436,0.5781990521327014,0.2322274881516587,0.2085308056872037,0.6090047393364929,0.3436018957345971,0.4431279620853081,0.6042654028436019
2024_11_07,6567,0,1,2,2,2,1,1,1,1,2,1,0.658256880733945,0.2178899082568807,0.3509174311926605,0.4357798165137614,0.2293577981651376,0.1995412844036697,0.6169724770642202,0.3302752293577982,0.4449541284403669,0.5940366972477065
2024_11_07,6568,0,1,2,1,2,1,1,1,2,2,1,0.6566125290023201,0.2157772621809744,0.382830626450116,0.0812064965197215,0.2273781902552204,0.1948955916473317,0.6357308584686775,0.3619489559164733,0.4315545243619489,0.617169373549884
2024_11_07,6569,0,1,2,1,2,1,1,1,1,1,1,0.6606334841628959,0.2217194570135746,0.3710407239819004,0.0769230769230769,0.2352941176470588,0.2126696832579185,0.5180995475113123,0.3846153846153846,0.6470588235294118,0.6063348416289592
2024_11_07,6570,0,1,2,1,2,1,1,1,2,2,1,0.6856492027334852,0.2095671981776765,0.3280182232346241,0.0660592255125284,0.2232346241457858,0.2027334851936218,0.6150341685649203,0.3439635535307517,0.4328018223234624,0.5945330296127562
2024_11_07,6571,0,1,1,2,2,1,1,1,2,2,1,0.6605080831408776,0.6535796766743649,0.3394919168591224,0.0092378752886836,0.2170900692840646,0.1916859122401847,0.6166281755196305,0.3926096997690531,0.4272517321016166,0.5981524249422633
2024_11_07,6572,0,1,1,1,2,1,1,1,1,2,1,0.4884259259259259,0.6875,0.3541666666666667,0.3564814814814814,0.2291666666666666,0.2013888888888889,0.6134259259259259,0.3981481481481481,0.4421296296296296,0.5949074074074074
2024_11_07,6573,0,3,2,2,1,1,1,1,2,2,1,-0.1766092465463174,0.2224770642201834,0.3646788990825688,0.5527522935779816,0.2339449541284403,0.2087155963302752,0.6353211009174312,-0.0779833036698025,0.4655963302752293,0.6238532110091743
2024_11_07,6574,0,1,2,3,1,1,1,1,1,2,1,0.6621004566210046,0.2328767123287671,-0.0730601241353367,0.6004566210045662,0.2260273972602739,0.2488584474885844,0.632420091324201,0.4155251141552511,0.4383561643835616,0.6118721461187214
2024_11_07,6575,0,1,2,1,1,1,1,1,2,1,1,0.6581395348837209,0.2186046511627907,0.3674418604651163,0.586046511627907,0.227906976744186,0.2488372093023255,0.627906976744186,0.1883720930232558,0.4697674418604651,0.6069767441860465
2024_11_07,6576,0,1,1,2,1,1,1,1,1,3,1,0.642691415313225,0.6728538283062645,0.0974477958236658,0.5986078886310905,0.2204176334106728,0.2018561484918793,0.62877030162413,0.37122969837587,0.1693735498839907,0.6102088167053364
2024_11_07,6577,0,1,2,2,1,1,1,1,1,2,1,0.7767441860465116,0.2255813953488372,0.227906976744186,0.5813953488372093,0.2395348837209302,0.2093023255813953,0.4953488372093023,0.3790697674418604,0.4767441860465116,0.6093023255813953
2024_11_07,6578,0,1,2,1,2,1,1,1,1,2,1,0.7042889390519187,0.2392776523702031,0.3656884875846501,0.0699774266365688,0.237020316027088,0.2144469525959368,0.6410835214446953,0.3566591422121896,0.4582392776523702,0.6230248306997742
2024_11_07,6579,0,1,2,1,1,1,1,1,1,1,1,0.6902050113895216,0.2232346241457858,0.3120728929384966,0.5831435079726651,0.2323462414578587,0.2095671981776765,0.6264236902050114,0.3667425968109339,0.642369020501139,0.6082004555808656
2024_11_07,6580,0,1,2,1,2,1,1,2,1,2,1,0.6806526806526807,0.2191142191142191,0.358974358974359,0.5384615384615384,0.2284382284382284,0.2447552447552447,0.5897435897435898,0.4102564102564102,0.4452214452214452,0.5710955710955711
2024_11_07,6581,0,1,2,2,1,1,1,1,1,2,1,0.7,0.2255813953488372,0.3162790697674418,0.6046511627906976,0.2395348837209302,0.2093023255813953,0.6604651162790698,0.3511627906976744,0.4441860465116279,0.6348837209302326
2024_11_07,7583,1,3,1,2,4,1,1,1,2,3,1,0.0827740492170022,-0.1543512291280149,0.1901565995525727,0.0626398210290827,0.4384787472035794,0.3557046979865771,0.6935123042505593,0.2483221476510067,-0.176720972479901,0.6823266219239373
2024_11_07,7584,1,3,1,1,3,1,1,1,2,3,1,-0.1348718188282802,-0.1418479473883637,0.0837209302325581,0.2186046511627907,0.3511627906976744,0.3348837209302325,0.672093023255814,0.1790697674418604,-0.0395313951738063,0.6534883720930232
2024_11_07,7585,1,3,1,3,3,1,1,1,2,3,1,-0.1658694815547858,-0.1729781736214196,0.0900473933649289,0.2772511848341232,0.3317535545023696,0.3175355450236967,0.7014218009478673,-0.0331738963109571,0.1943127962085308,0.6895734597156398
2024_11_07,7587,1,3,1,2,3,1,1,1,2,3,1,0.0253456221198156,-0.1221305615135017,0.1682027649769585,0.26036866359447,0.3571428571428571,0.3433179723502304,0.695852534562212,0.2626728110599078,-0.1751306165099268,0.6774193548387096
2024_11_07,7588,1,4,1,2,3,1,1,1,4,3,1,-0.1867930456640134,-0.1480676581483032,0.0842824601366742,0.2892938496583143,0.337129840546697,0.3234624145785877,0.6902050113895216,-0.0842846669459572,-0.1776811897779639,0.6765375854214123
2024_11_07,7589,1,2,1,2,3,1,1,1,3,3,1,0.3271889400921659,-0.1681983609561961,0.1290322580645161,0.2327188940092165,0.3294930875576037,0.315668202764977,0.6612903225806451,0.2534562211981567,-0.1981514937292175,0.6428571428571429
2024_11_07,7592,1,3,1,2,3,1,1,1,2,3,1,0.0514541387024608,-0.1163413621262458,0.105145413870246,0.0044742729306487,0.3355704697986577,0.3243847874720358,0.6912751677852349,0.2214765100671141,0.2214765100671141,0.6733780760626398
